"species","stat.abund_max","stat.no_sites_abund_max","stat.no_sites_abund","stat.no_sites_abund_over25","stat.abund_median","stat.abund_mean","stat.no_sites_recorded","SELECTION"
40519,5,2,352,0,1,1.49147727272727,2938,"all"
12833,5,2,1288,0,1,1.50854037267081,9105,"all"
14671,4,5,217,0,1,1.45622119815668,1925,"all"
15666,5,45,2092,0,1,1.76959847036329,11033,"all"
10119,2,1,1,0,2,2,5,"all"
7609,3,3,66,0,1,1.3030303030303,706,"all"
15780,3,3,18,0,1.5,1.66666666666667,152,"all"
7951,NA,NA,NA,NA,NA,NA,6,"all"
16303,NA,NA,NA,NA,NA,NA,86,"all"
7449,NA,NA,NA,NA,NA,NA,7,"all"
6427,1,1,1,0,1,1,40,"all"
15465,NA,NA,NA,NA,NA,NA,5,"all"
7599,NA,NA,NA,NA,NA,NA,6,"all"
17039,3,2,4,0,2.5,2.25,57,"all"
5423,NA,NA,NA,NA,NA,NA,11,"all"
7116,4,4,47,0,1,1.53191489361702,825,"all"
5317,5,5,56,0,2,2.26785714285714,842,"all"
11881,4,5,293,0,2,1.67235494880546,2640,"all"
7726,5,1,86,0,1,1.53488372093023,1165,"all"
5299,NA,NA,NA,NA,NA,NA,18,"all"
5041,NA,NA,NA,NA,NA,NA,53,"all"
16716,5,6,457,0,2,1.9562363238512,2863,"all"
7817,2,3,6,0,1.5,1.5,408,"all"
16975,NA,NA,NA,NA,NA,NA,24,"all"
8417,1,3,3,0,1,1,60,"all"
15396,1,1,1,0,1,1,4,"all"
5979,1,2,2,0,1,1,22,"all"
3512,NA,NA,NA,NA,NA,NA,2,"all"
2509,4,3,261,0,1,1.3639846743295,3502,"all"
17552,4,1,24,0,1.5,1.70833333333333,82,"all"
7892,5,1,7,0,3,3,39,"all"
16505,4,1,17,0,2,2.05882352941176,316,"all"
7628,3,2,15,0,2,1.66666666666667,238,"all"
7586,5,2,238,0,1,1.77731092436975,2401,"all"
17024,NA,NA,NA,NA,NA,NA,7,"all"
4718,5,3,34,0,3.5,3.02941176470588,316,"all"
3707,NA,NA,NA,NA,NA,NA,2,"all"
11710,4,1,408,0,1,1.40196078431373,3164,"all"
2410,1,1,1,0,1,1,2,"all"
7859,3,5,177,0,1,1.22033898305085,2448,"all"
8948,3,1,130,0,1,1.19230769230769,2220,"all"
16219,5,1,47,0,2,2.29787234042553,440,"all"
5408,5,1,83,0,2,2.01204819277108,596,"all"
11046,1,2,2,0,1,1,34,"all"
3543,4,4,236,0,1,1.22881355932203,2675,"all"
4493,4,1,15,0,2,1.93333333333333,113,"all"
1626,3,5,74,0,1,1.24324324324324,611,"all"
11433,5,1,279,0,1,1.3010752688172,3789,"all"
7920,2,3,20,0,1,1.15,244,"all"
7907,1,7,7,0,1,1,61,"all"
4565,3,2,5,0,2,2,21,"all"
118,NA,NA,NA,NA,NA,NA,7,"all"
6848,2,1,37,0,1,1.02702702702703,295,"all"
13,3,3,83,0,1,1.30120481927711,1185,"all"
10892,2,2,14,0,1,1.14285714285714,211,"all"
3023,3,1,140,0,1,1.16428571428571,1818,"all"
15617,2,2,6,0,1,1.33333333333333,42,"all"
13960,5,1,11,0,1,1.90909090909091,67,"all"
11953,5,2,130,0,2,1.85384615384615,804,"all"
14977,2,1,31,0,1,1.03225806451613,905,"all"
8976,NA,NA,NA,NA,NA,NA,1,"all"
8611,NA,NA,NA,NA,NA,NA,2,"all"
738,4,3,307,0,1,1.35830618892508,2402,"all"
6522,NA,NA,NA,NA,NA,NA,20,"all"
12102,4,3,110,0,1,1.59090909090909,1250,"all"
3006,5,3,236,0,2,1.88983050847458,1778,"all"
13677,5,1,267,0,1,1.64794007490637,1337,"all"
13723,4,3,79,0,2,1.73417721518987,1312,"all"
5171,5,1,568,0,1,1.47887323943662,3707,"all"
15582,1,1,1,0,1,1,75,"all"
6987,1,2,2,0,1,1,41,"all"
122,NA,NA,NA,NA,NA,NA,6,"all"
17309,5,12,465,0,1,1.56774193548387,8997,"all"
13685,2,11,42,0,1,1.26190476190476,384,"all"
6908,NA,NA,NA,NA,NA,NA,1,"all"
4673,4,2,36,0,1,1.44444444444444,779,"all"
7035,5,6,775,0,1,1.39483870967742,8184,"all"
4829,3,1,92,0,1,1.30434782608696,884,"all"
11038,3,1,6,0,1,1.5,147,"all"
11734,NA,NA,NA,NA,NA,NA,20,"all"
6073,5,1,24,0,2,2.20833333333333,465,"all"
5853,3,2,2,0,3,3,88,"all"
7074,3,3,27,0,2,1.74074074074074,169,"all"
2040,4,6,450,0,1,1.38444444444444,6164,"all"
6798,3,2,2,0,3,3,25,"all"
8885,4,2,216,0,1,1.43981481481481,1663,"all"
5354,3,6,93,0,1,1.33333333333333,594,"all"
11828,NA,NA,NA,NA,NA,NA,2,"all"
9056,3,2,53,0,1,1.49056603773585,367,"all"
12600,4,12,516,0,1,1.61046511627907,3521,"all"
8891,5,3,620,0,1,1.46129032258065,5313,"all"
12109,4,1,85,0,1,1.57647058823529,967,"all"
6169,5,1,740,0,1,1.51891891891892,6190,"all"
5863,2,1,14,0,1,1.07142857142857,129,"all"
1850,5,3,525,0,2,1.9352380952381,4611,"all"
8583,NA,NA,NA,NA,NA,NA,8,"all"
16942,5,7,369,0,2,1.92140921409214,2252,"all"
6579,2,3,5,0,2,1.6,73,"all"
9068,4,3,29,0,2,1.96551724137931,254,"all"
8863,3,3,9,0,2,1.88888888888889,209,"all"
6720,5,2,55,0,2,2.21818181818182,141,"all"
445,3,2,60,0,1,1.31666666666667,474,"all"
7384,NA,NA,NA,NA,NA,NA,14,"all"
13933,1,19,19,0,1,1,62,"all"
6830,3,1,4,0,2,2,55,"all"
2852,3,2,11,0,1,1.54545454545455,134,"all"
15509,3,3,24,0,2,1.66666666666667,275,"all"
2463,5,2,71,0,2,2.26760563380282,1374,"all"
3446,3,1,2,0,2.5,2.5,54,"all"
11700,2,2,8,0,1,1.25,266,"all"
9571,4,2,34,0,1,1.47058823529412,406,"all"
10867,1,3,3,0,1,1,16,"all"
15713,NA,NA,NA,NA,NA,NA,3,"all"
15683,NA,NA,NA,NA,NA,NA,1,"all"
6253,4,1,295,0,1,1.28474576271186,2578,"all"
12791,3,5,341,0,1,1.18181818181818,4439,"all"
7276,3,2,18,0,1,1.55555555555556,58,"all"
1276,3,1,7,0,1,1.57142857142857,309,"all"
7561,4,7,254,0,1,1.4251968503937,1652,"all"
15259,NA,NA,NA,NA,NA,NA,3,"all"
6759,4,3,202,0,1,1.37128712871287,2147,"all"
40153,NA,NA,NA,NA,NA,NA,15,"all"
15654,3,1,8,0,1,1.5,58,"all"
17372,5,2,61,0,2,2.36065573770492,692,"all"
15753,3,8,27,0,2,1.92592592592593,140,"all"
1620,2,8,41,0,1,1.19512195121951,343,"all"
9070,NA,NA,NA,NA,NA,NA,1,"all"
1011,2,4,9,0,1,1.44444444444444,45,"all"
4081,3,2,43,0,1,1.3953488372093,321,"all"
19,5,3,225,0,1,1.35111111111111,2045,"all"
6966,2,12,32,0,1,1.375,164,"all"
11388,2,1,2,0,1.5,1.5,31,"all"
5466,1,2,2,0,1,1,125,"all"
1638,4,2,192,0,1,1.41145833333333,1378,"all"
11336,4,1,6,0,2,2.16666666666667,91,"all"
6620,NA,NA,NA,NA,NA,NA,5,"all"
5446,NA,NA,NA,NA,NA,NA,12,"all"
15815,2,1,2,0,1.5,1.5,20,"all"
678,4,1,36,0,1,1.36111111111111,483,"all"
2983,4,2,59,0,1,1.52542372881356,1052,"all"
1072,1,2,2,0,1,1,34,"all"
16831,3,1,6,0,1,1.5,62,"all"
5997,4,1,33,0,1,1.54545454545455,787,"all"
2474,5,1,33,0,1,1.6969696969697,364,"all"
12492,4,1,409,0,1,1.13691931540342,2886,"all"
12766,5,1,88,0,1,1.55681818181818,502,"all"
8449,2,1,2,0,1.5,1.5,51,"all"
4948,4,2,7,0,3,2.71428571428571,132,"all"
7270,5,5,91,0,2,2.48351648351648,1047,"all"
8859,5,1,264,0,1,1.4280303030303,3842,"all"
10247,5,50,1637,0,2,2.02443494196701,12056,"all"
721,2,3,6,0,1.5,1.5,220,"all"
365,4,2,78,0,1,1.42307692307692,978,"all"
12316,5,1,17,0,2,2.11764705882353,277,"all"
15712,3,5,38,0,1,1.42105263157895,361,"all"
10646,2,1,3,0,1,1.33333333333333,60,"all"
10147,NA,NA,NA,NA,NA,NA,2,"all"
3228,4,6,393,0,1,1.27480916030534,5806,"all"
16465,2,1,1,0,2,2,26,"all"
7358,4,1,1,0,4,4,13,"all"
6529,NA,NA,NA,NA,NA,NA,40,"all"
5999,2,2,4,0,1.5,1.5,28,"all"
4023,2,4,25,0,1,1.16,126,"all"
1467,NA,NA,NA,NA,NA,NA,1,"all"
13532,2,2,5,0,1,1.4,27,"all"
6644,2,3,6,0,1.5,1.5,425,"all"
11495,3,1,11,0,2,1.63636363636364,252,"all"
9166,2,20,107,0,1,1.18691588785047,627,"all"
2725,5,4,1501,0,1,1.26715522984677,13427,"all"
4643,1,2,2,0,1,1,27,"all"
3253,2,10,71,0,1,1.14084507042254,241,"all"
7357,3,3,193,0,1,1.20725388601036,2151,"all"
5924,2,7,21,0,1,1.33333333333333,278,"all"
15613,5,2,59,0,1,1.55932203389831,474,"all"
40432,3,2,57,0,1,1.33333333333333,759,"all"
11979,2,1,7,0,1,1.14285714285714,151,"all"
229,4,4,98,0,2,1.71428571428571,3153,"all"
10582,NA,NA,NA,NA,NA,NA,23,"all"
9117,NA,NA,NA,NA,NA,NA,1,"all"
8849,NA,NA,NA,NA,NA,NA,1,"all"
7410,NA,NA,NA,NA,NA,NA,1,"all"
40500,1,8,8,0,1,1,244,"all"
7115,3,1,103,0,1,1.1747572815534,1127,"all"
9380,3,21,806,0,1,1.29776674937965,5405,"all"
40443,3,2,9,0,1,1.66666666666667,145,"all"
6104,5,1,30,0,1.5,1.76666666666667,877,"all"
6833,3,2,36,0,1,1.27777777777778,148,"all"
11942,NA,NA,NA,NA,NA,NA,44,"all"
10113,2,1,3,0,1,1.33333333333333,35,"all"
3495,NA,NA,NA,NA,NA,NA,1,"all"
15993,3,1,16,0,1.5,1.5625,484,"all"
10622,1,1,1,0,1,1,3,"all"
16767,1,4,4,0,1,1,49,"all"
7861,4,1,62,0,1,1.66129032258065,495,"all"
13783,4,3,24,0,2,1.91666666666667,366,"all"
7107,5,1,27,0,2,2.18518518518519,857,"all"
1269,5,1,8,0,2,2.25,114,"all"
3235,1,2,2,0,1,1,41,"all"
2593,NA,NA,NA,NA,NA,NA,15,"all"
7680,4,2,279,0,1,1.4336917562724,2502,"all"
10672,NA,NA,NA,NA,NA,NA,6,"all"
13189,4,3,100,0,1,1.61,2290,"all"
15600,4,3,213,0,2,1.75586854460094,1445,"all"
40145,3,1,10,0,1,1.3,150,"all"
7696,2,3,8,0,1,1.375,111,"all"
16203,NA,NA,NA,NA,NA,NA,20,"all"
4238,2,2,3,0,2,1.66666666666667,98,"all"
3917,5,2,490,0,1,1.43265306122449,3283,"all"
11277,NA,NA,NA,NA,NA,NA,1,"all"
7297,1,7,7,0,1,1,362,"all"
17650,2,5,30,0,1,1.16666666666667,2159,"all"
7167,3,1,6,0,1,1.33333333333333,1036,"all"
12696,4,2,12,0,1.5,2,64,"all"
15482,2,4,36,0,1,1.11111111111111,1819,"all"
2199,4,2,27,0,2,1.77777777777778,718,"all"
1489,4,8,198,0,1,1.54040404040404,4110,"all"
7404,4,1,267,0,1,1.16479400749064,3918,"all"
7033,2,3,11,0,1,1.27272727272727,319,"all"
15162,3,11,622,0,1,1.28617363344051,5171,"all"
15630,5,1,36,0,1,1.55555555555556,319,"all"
9668,NA,NA,NA,NA,NA,NA,10,"all"
7431,5,1,29,0,2,2.17241379310345,419,"all"
9958,5,1,11,0,1,1.81818181818182,58,"all"
8709,4,1,73,0,1,1.61643835616438,571,"all"
1546,NA,NA,NA,NA,NA,NA,1,"all"
1198,4,1,12,0,1,1.75,133,"all"
9670,NA,NA,NA,NA,NA,NA,2,"all"
12734,3,3,150,0,1,1.23333333333333,2459,"all"
2548,NA,NA,NA,NA,NA,NA,3,"all"
11929,3,7,114,0,1,1.46491228070175,1440,"all"
14054,NA,NA,NA,NA,NA,NA,1,"all"
16019,3,1,5,0,1,1.6,136,"all"
7175,NA,NA,NA,NA,NA,NA,12,"all"
7660,4,2,72,0,1,1.40277777777778,682,"all"
2583,NA,NA,NA,NA,NA,NA,36,"all"
8943,NA,NA,NA,NA,NA,NA,1,"all"
11256,4,2,45,0,1,1.66666666666667,862,"all"
40434,4,2,175,0,1,1.38285714285714,1613,"all"
7386,5,2,254,0,1,1.4251968503937,2956,"all"
6955,5,6,662,0,2,1.98187311178248,3764,"all"
6220,4,8,487,0,1,1.47227926078029,3858,"all"
40582,4,1,181,0,2,1.59668508287293,3768,"all"
17021,5,1,30,0,2,2.33333333333333,119,"all"
7732,NA,NA,NA,NA,NA,NA,14,"all"
16728,NA,NA,NA,NA,NA,NA,2,"all"
7582,5,2,90,0,1,1.33333333333333,613,"all"
9655,NA,NA,NA,NA,NA,NA,1,"all"
16662,3,1,7,0,2,1.71428571428571,76,"all"
12602,3,1,12,0,1,1.41666666666667,177,"all"
15627,2,2,80,0,1,1.025,923,"all"
14873,1,3,3,0,1,1,140,"all"
6887,NA,NA,NA,NA,NA,NA,11,"all"
15797,3,4,43,0,1,1.34883720930233,837,"all"
12280,2,1,2,0,1.5,1.5,10,"all"
17747,4,1,13,0,1,1.61538461538462,372,"all"
7316,3,1,18,0,1,1.44444444444444,589,"all"
2929,NA,NA,NA,NA,NA,NA,11,"all"
17487,3,2,19,0,2,1.68421052631579,247,"all"
17521,3,1,22,0,1,1.31818181818182,199,"all"
16486,4,1,9,0,2,1.77777777777778,92,"all"
5840,5,1,218,0,1,1.43119266055046,3585,"all"
8773,5,2,803,0,1,1.1681195516812,7898,"all"
13131,5,1,199,0,1,1.60301507537688,5440,"all"
3749,NA,NA,NA,NA,NA,NA,19,"all"
4689,4,2,28,0,1,1.42857142857143,474,"all"
15616,5,6,414,0,1,1.63768115942029,3900,"all"
17026,3,3,54,0,1,1.31481481481481,488,"all"
2807,5,1,88,0,1,1.81818181818182,1237,"all"
15881,2,1,6,0,1,1.16666666666667,55,"all"
6547,4,1,12,0,2,2,179,"all"
7713,1,9,9,0,1,1,124,"all"
4067,5,1,166,0,2,1.87349397590361,1186,"all"
4157,NA,NA,NA,NA,NA,NA,13,"all"
40446,5,3,786,0,1,1.48346055979644,5540,"all"
15043,3,1,134,0,1,1.15671641791045,2069,"all"
5937,2,1,2,0,1.5,1.5,3,"all"
5861,NA,NA,NA,NA,NA,NA,2,"all"
14974,5,3,337,0,1,1.37091988130564,3127,"all"
14864,NA,NA,NA,NA,NA,NA,56,"all"
15012,NA,NA,NA,NA,NA,NA,9,"all"
17478,1,4,4,0,1,1,27,"all"
3933,5,3,118,0,2,2.16101694915254,1328,"all"
14678,1,14,14,0,1,1,86,"all"
12194,2,1,11,0,1,1.09090909090909,95,"all"
3733,4,4,28,0,1,1.85714285714286,172,"all"
7824,5,3,620,0,1,1.34516129032258,7075,"all"
12487,4,1,30,0,1,1.6,526,"all"
3668,3,1,6,0,1,1.5,35,"all"
742,3,3,44,0,1,1.52272727272727,144,"all"
40429,3,2,78,0,1,1.14102564102564,594,"all"
13914,NA,NA,NA,NA,NA,NA,1,"all"
15406,4,2,16,0,1,1.625,102,"all"
2406,2,2,6,0,1,1.33333333333333,12,"all"
14371,5,1,22,0,1,1.72727272727273,222,"all"
7725,2,4,13,0,1,1.30769230769231,61,"all"
684,2,7,29,0,1,1.24137931034483,464,"all"
7447,3,4,144,0,1,1.25,1145,"all"
8213,4,1,326,0,1,1.37730061349693,2027,"all"
8487,2,3,19,0,1,1.15789473684211,391,"all"
8485,NA,NA,NA,NA,NA,NA,2,"all"
13881,5,1,113,0,1,1.44247787610619,1666,"all"
8209,NA,NA,NA,NA,NA,NA,1,"all"
10712,5,1,143,0,2,1.83916083916084,1056,"all"
12498,NA,NA,NA,NA,NA,NA,17,"all"
40144,NA,NA,NA,NA,NA,NA,94,"all"
40596,5,1,95,0,1,1.92631578947368,2409,"all"
40226,4,7,474,0,1,1.30379746835443,4443,"all"
5234,5,13,466,0,1,1.5793991416309,6164,"all"
6903,NA,NA,NA,NA,NA,NA,16,"all"
5824,3,1,33,0,1,1.21212121212121,1514,"all"
17048,2,1,2,0,1.5,1.5,116,"all"
16507,3,2,23,0,2,1.60869565217391,348,"all"
5290,4,1,48,0,1,1.5,431,"all"
7730,5,2,236,0,2,1.8771186440678,1814,"all"
7620,4,2,15,0,2,2.13333333333333,105,"all"
8429,4,1,19,0,1,1.31578947368421,390,"all"
2613,3,2,26,0,1,1.46153846153846,323,"all"
7077,3,1,175,0,1,1.17714285714286,3536,"all"
14871,3,1,17,0,1,1.41176470588235,236,"all"
6448,4,2,189,0,1,1.38624338624339,3305,"all"
12017,5,4,275,0,1,1.68363636363636,1852,"all"
7534,NA,NA,NA,NA,NA,NA,14,"all"
301,2,1,8,0,1,1.125,283,"all"
7875,1,5,5,0,1,1,26,"all"
3848,5,5,119,0,1,1.57142857142857,2688,"all"
1173,NA,NA,NA,NA,NA,NA,7,"all"
10145,5,1,10,0,1.5,1.9,378,"all"
11491,NA,NA,NA,NA,NA,NA,2,"all"
4990,1,1,1,0,1,1,5,"all"
13120,4,1,75,0,1,1.16,622,"all"
16786,2,9,47,0,1,1.19148936170213,824,"all"
2492,3,4,173,0,1,1.33526011560694,1490,"all"
6227,3,1,60,0,1,1.18333333333333,435,"all"
9663,2,1,4,0,1,1.25,52,"all"
828,2,1,6,0,1,1.16666666666667,492,"all"
16396,5,1,66,0,1,1.21212121212121,685,"all"
8207,5,1,56,0,1,1.46428571428571,1183,"all"
2480,1,6,6,0,1,1,22,"all"
9458,3,6,185,0,1,1.23243243243243,1975,"all"
4839,3,1,10,0,2,1.7,92,"all"
22,2,8,55,0,1,1.14545454545455,368,"all"
12857,4,2,119,0,1,1.51260504201681,1077,"all"
3663,NA,NA,NA,NA,NA,NA,7,"all"
13694,4,1,40,0,1,1.475,780,"all"
3320,4,2,262,0,1,1.35496183206107,1698,"all"
11803,2,1,5,0,1,1.2,138,"all"
4806,5,15,305,0,1,1.78032786885246,2358,"all"
23,5,2,24,0,3,2.58333333333333,871,"all"
205,1,1,1,0,1,1,9,"all"
8627,5,5,131,0,1,1.77099236641221,2387,"all"
14062,3,5,81,0,1,1.38271604938272,762,"all"
9601,2,2,3,0,2,1.66666666666667,90,"all"
13112,NA,NA,NA,NA,NA,NA,47,"all"
12369,4,1,290,0,1,1.46206896551724,2977,"all"
16439,3,1,10,0,1,1.5,96,"all"
2263,3,1,3,0,2,2,11,"all"
11864,NA,NA,NA,NA,NA,NA,5,"all"
7947,5,6,480,0,1,1.375,4711,"all"
14325,2,4,14,0,1,1.28571428571429,435,"all"
15624,4,2,34,0,2,1.97058823529412,1183,"all"
13102,1,11,11,0,1,1,146,"all"
8339,1,8,8,0,1,1,76,"all"
732,1,20,20,0,1,1,810,"all"
9387,3,6,81,0,1,1.34567901234568,3150,"all"
11889,3,3,22,0,1,1.45454545454545,138,"all"
16120,1,2,2,0,1,1,23,"all"
1207,2,1,16,0,1,1.0625,268,"all"
11385,1,2,2,0,1,1,97,"all"
7867,1,25,25,0,1,1,587,"all"
4847,NA,NA,NA,NA,NA,NA,6,"all"
7668,1,6,6,0,1,1,124,"all"
15813,3,1,59,0,1,1.06779661016949,1721,"all"
6146,5,1,401,0,1,1.56857855361596,5403,"all"
6366,1,1,1,0,1,1,5,"all"
1692,2,2,10,0,1,1.2,57,"all"
7551,4,2,32,0,1,1.71875,428,"all"
17297,4,1,26,0,1,1.38461538461538,416,"all"
7419,NA,NA,NA,NA,NA,NA,26,"all"
605,1,1,1,0,1,1,97,"all"
7236,NA,NA,NA,NA,NA,NA,1,"all"
8190,NA,NA,NA,NA,NA,NA,1,"all"
16670,2,1,2,0,1.5,1.5,5,"all"
5428,1,2,2,0,1,1,35,"all"
12792,2,1,1,0,2,2,56,"all"
7147,1,1,1,0,1,1,63,"all"
8579,5,2,304,0,1,1.61184210526316,2868,"all"
6170,NA,NA,NA,NA,NA,NA,1,"all"
5031,1,3,3,0,1,1,213,"all"
16524,4,1,77,0,1,1.25974025974026,1239,"all"
10512,NA,NA,NA,NA,NA,NA,1,"all"
7895,2,1,6,0,1,1.16666666666667,58,"all"
11102,2,1,1,0,2,2,43,"all"
2435,2,1,1,0,2,2,4,"all"
8712,NA,NA,NA,NA,NA,NA,157,"all"
17396,NA,NA,NA,NA,NA,NA,2,"all"
13276,NA,NA,NA,NA,NA,NA,4,"all"
11726,NA,NA,NA,NA,NA,NA,1,"all"
14938,NA,NA,NA,NA,NA,NA,3,"all"
4837,NA,NA,NA,NA,NA,NA,1,"all"
12520,NA,NA,NA,NA,NA,NA,1,"all"
11960,NA,NA,NA,NA,NA,NA,11,"all"
5016,3,1,2,0,2.5,2.5,63,"all"
1604,NA,NA,NA,NA,NA,NA,3,"all"
1357,NA,NA,NA,NA,NA,NA,3,"all"
8610,NA,NA,NA,NA,NA,NA,3,"all"
8174,NA,NA,NA,NA,NA,NA,3,"all"
6273,NA,NA,NA,NA,NA,NA,11,"all"
5514,NA,NA,NA,NA,NA,NA,2,"all"
8710,2,1,4,0,1,1.25,51,"all"
12624,3,3,68,0,1,1.22058823529412,691,"all"
40444,NA,NA,NA,NA,NA,NA,16,"all"
14119,NA,NA,NA,NA,NA,NA,1,"all"
9042,NA,NA,NA,NA,NA,NA,5,"all"
3612,2,3,23,0,1,1.1304347826087,240,"all"
4759,1,1,1,0,1,1,2,"all"
12529,1,2,2,0,1,1,4,"all"
13298,2,6,60,0,1,1.1,362,"all"
10377,2,5,16,0,1,1.3125,53,"all"
586,3,3,210,0,1,1.15238095238095,1218,"all"
4692,NA,NA,NA,NA,NA,NA,60,"all"
10559,2,2,5,0,1,1.4,25,"all"
6989,NA,NA,NA,NA,NA,NA,3,"all"
16504,1,2,2,0,1,1,99,"all"
13976,3,3,48,0,1,1.33333333333333,786,"all"
11739,NA,NA,NA,NA,NA,NA,2,"all"
40626,NA,NA,NA,NA,NA,NA,2,"all"
13225,3,1,8,0,1,1.375,219,"all"
13812,1,1,1,0,1,1,7,"all"
9369,1,1,1,0,1,1,7,"all"
6375,NA,NA,NA,NA,NA,NA,2,"all"
4776,3,1,47,0,1,1.27659574468085,623,"all"
13036,1,1,1,0,1,1,42,"all"
2847,2,6,31,0,1,1.19354838709677,256,"all"
15208,2,9,67,0,1,1.13432835820896,1156,"all"
647,3,1,11,0,1,1.36363636363636,74,"all"
2508,NA,NA,NA,NA,NA,NA,56,"all"
14982,NA,NA,NA,NA,NA,NA,8,"all"
2942,1,1,1,0,1,1,2,"all"
12010,NA,NA,NA,NA,NA,NA,7,"all"
7048,1,1,1,0,1,1,9,"all"
4737,2,1,9,0,1,1.11111111111111,391,"all"
15436,NA,NA,NA,NA,NA,NA,1,"all"
3781,NA,NA,NA,NA,NA,NA,5,"all"
321,NA,NA,NA,NA,NA,NA,1,"all"
17655,NA,NA,NA,NA,NA,NA,45,"all"
8175,NA,NA,NA,NA,NA,NA,1,"all"
4416,2,3,7,0,1,1.42857142857143,81,"all"
10042,2,1,3,0,1,1.33333333333333,30,"all"
12875,NA,NA,NA,NA,NA,NA,1,"all"
11931,1,1,1,0,1,1,6,"all"
10912,NA,NA,NA,NA,NA,NA,6,"all"
12560,5,1,1455,0,1,1.31546391752577,7121,"all"
12442,NA,NA,NA,NA,NA,NA,1,"all"
10637,1,5,5,0,1,1,19,"all"
11313,NA,NA,NA,NA,NA,NA,2,"all"
6653,NA,NA,NA,NA,NA,NA,47,"all"
6077,NA,NA,NA,NA,NA,NA,3,"all"
14252,1,1,1,0,1,1,3,"all"
4850,NA,NA,NA,NA,NA,NA,4,"all"
715,3,4,414,0,1,1.23188405797101,1841,"all"
11402,NA,NA,NA,NA,NA,NA,15,"all"
11993,NA,NA,NA,NA,NA,NA,1,"all"
13734,3,1,3,0,1,1.66666666666667,106,"all"
14009,3,1,168,0,1,1.07738095238095,1503,"all"
11873,5,2,995,0,1,1.28844221105528,6474,"all"
11354,3,1,83,0,1,1.10843373493976,756,"all"
17132,NA,NA,NA,NA,NA,NA,2,"all"
9982,NA,NA,NA,NA,NA,NA,5,"all"
40181,5,1,539,0,1,1.51762523191095,2479,"all"
14965,NA,NA,NA,NA,NA,NA,15,"all"
2717,1,3,3,0,1,1,15,"all"
16702,1,2,2,0,1,1,35,"all"
40447,NA,NA,NA,NA,NA,NA,12,"all"
3215,NA,NA,NA,NA,NA,NA,1,"all"
4243,3,6,630,0,1,1.21746031746032,4110,"all"
980,1,1,1,0,1,1,27,"all"
15560,1,1,1,0,1,1,2,"all"
1775,2,3,10,0,1,1.3,227,"all"
6514,NA,NA,NA,NA,NA,NA,3,"all"
16676,1,2,2,0,1,1,29,"all"
6259,1,1,1,0,1,1,5,"all"
14989,NA,NA,NA,NA,NA,NA,1,"all"
8742,2,1,2,0,1.5,1.5,14,"all"
14948,2,5,30,0,1,1.16666666666667,910,"all"
652,1,5,5,0,1,1,29,"all"
12907,3,2,38,0,1,1.21052631578947,458,"all"
7319,4,1,79,0,1,1.30379746835443,269,"all"
2718,NA,NA,NA,NA,NA,NA,41,"all"
1706,2,2,16,0,1,1.125,302,"all"
9627,NA,NA,NA,NA,NA,NA,4,"all"
4838,NA,NA,NA,NA,NA,NA,8,"all"
16693,3,1,124,0,1,1.12096774193548,1605,"all"
40496,3,1,29,0,1,1.31034482758621,339,"all"
10491,1,1,1,0,1,1,24,"all"
893,1,5,5,0,1,1,127,"all"
4680,NA,NA,NA,NA,NA,NA,4,"all"
6075,NA,NA,NA,NA,NA,NA,1,"all"
1742,NA,NA,NA,NA,NA,NA,1,"all"
6509,NA,NA,NA,NA,NA,NA,2,"all"
5605,1,1,1,0,1,1,8,"all"
10889,2,1,1,0,2,2,4,"all"
11166,NA,NA,NA,NA,NA,NA,120,"all"
8539,2,25,293,0,1,1.08532423208191,650,"all"
8563,NA,NA,NA,NA,NA,NA,2,"all"
4833,NA,NA,NA,NA,NA,NA,1,"all"
5288,NA,NA,NA,NA,NA,NA,12,"all"
8697,3,8,724,0,1,1.19889502762431,5499,"all"
11996,3,1,41,0,1,1.26829268292683,215,"all"
12002,4,1,166,0,1,1.29518072289157,1429,"all"
10896,4,1,88,0,1,1.23863636363636,2122,"all"
12099,2,2,11,0,1,1.18181818181818,76,"all"
12040,2,4,19,0,1,1.21052631578947,419,"all"
5357,3,5,12,0,2,2,66,"all"
12953,4,1,22,0,1,1.5,2008,"all"
12965,NA,NA,NA,NA,NA,NA,14,"all"
8846,5,1,24,0,1,1.66666666666667,457,"all"
8853,1,3,3,0,1,1,34,"all"
13157,5,1,331,0,1,1.22658610271903,2464,"all"
761,4,2,173,0,1,1.4393063583815,1361,"all"
2638,3,1,6,0,1.5,1.66666666666667,126,"all"
9402,NA,NA,NA,NA,NA,NA,16,"all"
16758,5,1,264,0,1,1.37878787878788,4947,"all"
13811,2,2,7,0,1,1.28571428571429,30,"all"
17626,3,1,13,0,1,1.46153846153846,327,"all"
17637,NA,NA,NA,NA,NA,NA,1,"all"
10362,5,6,205,0,1,1.69756097560976,4252,"all"
7923,5,2,53,0,2,2,887,"all"
12870,3,3,9,0,2,2,775,"all"
711,2,5,11,0,1,1.45454545454545,117,"all"
40581,4,2,140,0,1,1.55714285714286,3499,"all"
17526,5,1,69,0,1,1.65217391304348,385,"all"
4709,3,1,49,0,1,1.36734693877551,220,"all"
13900,4,3,240,0,1,1.43333333333333,1411,"all"
14114,4,1,83,0,1,1.08433734939759,922,"all"
40587,2,15,97,0,1,1.15463917525773,632,"all"
